"fec_info","codigo_tipo_persona","segmento","categoria","saldo_medio_total","saldo_medio_vista","saldo_medio_plazo","num_clientes"
202301,J,WEALTH MANAGEMENT,C,696025899.1396632,514488455.4546046,181537443.7175598,115
202305,J,WEALTH MANAGEMENT,C,620087499.7441177,311177570.63132477,308909940.99401855,151
202309,J,WEALTH MANAGEMENT,C,1730686210.8446229,240805901.91398925,1489880313.0087585,144
202401,J,WEALTH MANAGEMENT,C,883367868.164634,543156649.4263527,340211211.73535156,131
202302,J,WEALTH MANAGEMENT,D,1462049177.612056,75690791.30958861,1386358387.0810928,163
202306,J,WEALTH MANAGEMENT,D,2046539049.5879974,80725402.91220856,1965813644.8698807,173
202310,J,WEALTH MANAGEMENT,D,1085288414.1428757,269614159.13306427,815674254.4099579,136
202402,J,WEALTH MANAGEMENT,D,712610003.8485413,148250461.82736206,564359541.7311401,98
202304,J,WEALTH MANAGEMENT,Inactivos,5978412.5,0.0,5978412.5,1
202308,J,WEALTH MANAGEMENT,Inactivos,23711.69921875,0.0,23711.69921875,1
202312,J,WEALTH MANAGEMENT,Inactivos,5639.10986328125,0.0,5639.10986328125,1
202404,J,WEALTH MANAGEMENT,Inactivos,4105.14013671875,0.0,4105.14013671875,1
202304,J,EMPRESAS,A,34267639401.428707,23810647450.069027,10456992009.051367,7882
202308,J,EMPRESAS,A,36229076531.8823,23571618338.800182,12657458161.21142,7915
202312,J,EMPRESAS,A,36213701124.42411,24277432660.27321,11936268547.720102,7553
202404,J,EMPRESAS,A,40503942112.21582,24294079792.299713,16209862309.382141,8224
202301,J,EMPRESAS,B,39587757892.63176,23494570897.89414,16093187045.046288,7184
202305,J,EMPRESAS,B,40523808518.75255,25069286303.49011,15454522134.95919,7397
202309,J,EMPRESAS,B,41206621830.65416,25914238837.61993,15292382983.388817,7429
202401,J,EMPRESAS,B,41933538875.31021,25877861724.581776,16055677185.57494,7548
202302,J,EMPRESAS,C,23754482888.57052,16288347216.33699,7466135593.648777,6655
202306,J,EMPRESAS,C,22443509043.17807,15905147795.28537,6538361284.770996,6745
202310,J,EMPRESAS,C,30173338860.35659,22980303374.754402,7193035464.337757,6736
202402,J,EMPRESAS,C,29506441015.10438,22531124289.754833,6975316687.551971,6950
202303,J,EMPRESAS,D,53027460222.39819,38694611601.144196,14332848554.482273,7000
202307,J,EMPRESAS,D,48428960186.67814,35553819094.77108,12875141111.875893,6670
202311,J,EMPRESAS,D,54985772219.6791,37740167570.33779,17245604604.457794,6587
202403,J,EMPRESAS,D,49769994247.33127,34846095938.0809,14923898326.435238,6673
202301,J,EMPRESAS,Inactivos,85813298.94066665,85177938.08931777,635360.851348877,514
202305,J,EMPRESAS,Inactivos,58198196.3382245,57540814.41265687,657381.925567627,486
202309,J,EMPRESAS,Inactivos,26798817.348900527,26503675.636223525,295141.71267700195,424
202401,J,EMPRESAS,Inactivos,16515369.008259019,16497381.727710923,17987.280548095703,384
202303,J,GLOBAL TRANSACTION BANKING,A,23092032790.586536,17666651012.245102,5425381716.324219,763
202307,J,GLOBAL TRANSACTION BANKING,A,20651422826.992405,15778495915.497776,4872926956.062012,839
202311,J,GLOBAL TRANSACTION BANKING,A,13828372230.219727,8880641473.520569,4947730764.109314,897
202403,J,GLOBAL TRANSACTION BANKING,A,13609875426.42796,10490981064.4221,3118894377.145508,914
202304,J,GLOBAL TRANSACTION BANKING,B,19927085638.69835,13638141815.352406,6288943673.40625,804
202308,J,GLOBAL TRANSACTION BANKING,B,25443677033.239025,17841617926.973278,7602059143.715027,891
202312,J,GLOBAL TRANSACTION BANKING,B,28925670035.769245,20124710711.033638,8800959408.791016,771
202404,J,GLOBAL TRANSACTION BANKING,B,29570054270.945744,23954477043.553165,5615577184.730469,758
202301,J,GLOBAL TRANSACTION BANKING,C,17067850044.758003,12287239580.625618,4780610439.042053,732
202305,J,GLOBAL TRANSACTION BANKING,C,11416520567.639301,10004854505.593246,1411666049.1328125,758
202309,J,GLOBAL TRANSACTION BANKING,C,13897085075.349596,11717980003.683794,2179105069.104767,659
202401,J,GLOBAL TRANSACTION BANKING,C,14606555249.33464,12467467719.105139,2139087510.7988281,669
202302,J,GLOBAL TRANSACTION BANKING,D,24367885345.44726,21922079809.24023,2445805557.1953125,722
202306,J,GLOBAL TRANSACTION BANKING,D,23338620594.019432,18443847288.981327,4894773216.777344,685
202310,J,GLOBAL TRANSACTION BANKING,D,29090954992.755337,21837204757.34988,7253750331.941406,645
202402,J,GLOBAL TRANSACTION BANKING,D,30618247531.237316,22722666311.04115,7895581067.21875,675
202304,J,GLOBAL TRANSACTION BANKING,Inactivos,33053.21875,33053.21875,0.0,1
202308,J,GLOBAL TRANSACTION BANKING,Inactivos,31456.720703125,31456.720703125,0.0,1
202312,J,GLOBAL TRANSACTION BANKING,Inactivos,30886.529296875,30886.529296875,0.0,1
202404,J,GLOBAL TRANSACTION BANKING,Inactivos,29288.2890625,29288.2890625,0.0,1
202303,J,INSTITUCIONES,A,30340216055.368744,26183272366.922302,4156943696.0134583,1343
202307,J,INSTITUCIONES,A,47064394964.84233,39248745485.40344,7815649447.453033,1413
202311,J,INSTITUCIONES,A,50555604887.9562,43889696276.24906,6665908607.94368,1393
202403,J,INSTITUCIONES,A,43870769668.898186,38424146778.190125,5446622867.928741,1412
202304,J,INSTITUCIONES,B,13110290040.464684,7832768117.699842,5277521908.097824,1136
202308,J,INSTITUCIONES,B,13847285039.202076,7846442802.588063,6000842286.686455,1100
202312,J,INSTITUCIONES,B,18909691603.117516,10919801488.17593,7989890141.281601,998
202404,J,INSTITUCIONES,B,19069047003.11036,12190135529.502003,6878911508.799614,969
202301,J,INSTITUCIONES,C,22061300668.27603,18774274597.71924,3287026042.418311,1121
202305,J,INSTITUCIONES,C,28017241003.4988,23838464022.68161,4178776899.8123665,1216
202309,J,INSTITUCIONES,C,32358074328.02756,28671473773.57984,3686600538.4888535,1092
202401,J,INSTITUCIONES,C,19409634236.975086,15846521721.623232,3563112501.138336,1119
202302,J,INSTITUCIONES,D,40759613573.3711,37948732027.7615,2810881549.2980804,1092
202306,J,INSTITUCIONES,D,49851578180.34927,45964370226.13182,3887207989.460205,1118
202310,J,INSTITUCIONES,D,40191829244.78455,31907865194.263275,8283964023.43335,1076
202402,J,INSTITUCIONES,D,26032758140.38003,18219316354.789772,7813441686.892265,977
202304,J,INSTITUCIONES,Inactivos,73694474.16551886,73686340.77538215,8133.39013671875,116
202308,J,INSTITUCIONES,Inactivos,147784359.49487635,145769784.6735873,2014574.9150390625,92
202312,J,INSTITUCIONES,Inactivos,12263161.60019255,12254415.319919113,8746.2802734375,66
202404,J,INSTITUCIONES,Inactivos,751594.639047537,742511.8587740995,9082.7802734375,55
202301,J,PARTICULARES,Sin Categoria,37052306.346450925,6897237.955215573,30155068.391601562,46
202305,J,PARTICULARES,Sin Categoria,40249656.53693318,8398002.206244707,31851654.331054688,35
202309,J,PARTICULARES,Sin Categoria,43670167.36000657,10069520.08205247,33600647.27832031,31
202401,J,PARTICULARES,Sin Categoria,47969111.42411637,12613641.837568521,35355469.5859375,39
202304,J,PYMES,A,19916953493.82561,19191244976.337646,725708514.3039951,36198
202308,J,PYMES,A,23393927804.060753,22632898227.57382,761029572.0283003,36914
202312,J,PYMES,A,20989162610.908787,20210520270.7765,778642337.0681696,35199
202404,J,PYMES,A,20103253503.095253,19334274973.908607,768978529.4444389,37181
202301,J,PYMES,B,14333991140.221294,14101610116.30814,232381019.23625278,32453
202305,J,PYMES,B,15973484131.940792,15689791542.605274,283692586.2252426,33516
202309,J,PYMES,B,15582503635.41924,15274492742.542074,308010896.16020584,33449
202401,J,PYMES,B,15382866631.838606,15073157574.784609,309709055.5846615,33681
202302,J,PYMES,C,14686867753.352402,14324406422.697243,362461336.3552482,32469
202306,J,PYMES,C,16215036179.433,15959174393.504908,255861784.8606367,32999
202310,J,PYMES,C,16556393275.636406,16234150715.552418,322242561.27128315,33123
202402,J,PYMES,C,14418148396.789062,14175052293.088295,243096103.16168767,32967
202303,J,PYMES,D,29823879783.22857,29367495734.89064,456384034.40947723,31858
202307,J,PYMES,D,28658348033.46473,28325478229.97545,332869803.87990737,30887
202311,J,PYMES,D,30479474479.195286,29813576773.09882,665897703.7599299,32329
202403,J,PYMES,D,29390869779.87428,29050307187.451984,340562588.4559175,32082
202301,J,PYMES,Inactivos,94968.130859375,94968.130859375,0.0,5
202305,J,PYMES,Inactivos,26320.25,26320.25,0.0,1
202401,J,PYMES,Inactivos,7335.6201171875,7335.6201171875,0.0,1
202301,J,RESTO,Sin Categoria,1168203237.304372,1168203237.304372,0.0,91
202305,J,RESTO,Sin Categoria,1081868471.9356127,1081868471.9356127,0.0,91
202309,J,RESTO,Sin Categoria,1045451036.6296618,1045027508.6296618,423530.96875,94
202401,J,RESTO,Sin Categoria,1179722434.2055104,1027810914.4555104,151911519.40625,92
202304,J,WEALTH MANAGEMENT,A,1673859125.1126,140436370.2665918,1533422754.6323242,129
202308,J,WEALTH MANAGEMENT,A,1159812082.437146,164166005.47718504,995646076.6875,133
202312,J,WEALTH MANAGEMENT,A,1269522764.858709,209373354.7692926,1060149410.3706665,152
202404,J,WEALTH MANAGEMENT,A,1145819170.1216333,60443975.344716795,1085375194.722229,147
202301,J,WEALTH MANAGEMENT,B,1788402353.5935555,198926210.84265137,1589476156.6219978,128
202305,J,WEALTH MANAGEMENT,B,427160723.42944336,326417540.3293457,100743183.10009766,125
202309,J,WEALTH MANAGEMENT,B,828970606.6603699,273102879.3774719,555867726.5297852,126
202401,J,WEALTH MANAGEMENT,B,1047893632.9386024,310382470.9659462,737511172.8388672,125
202302,J,WEALTH MANAGEMENT,C,650863536.9537561,362600765.93508697,288262769.91417694,132
202306,J,WEALTH MANAGEMENT,C,499973794.1928851,247473880.52963132,252499910.20262146,135
202310,J,WEALTH MANAGEMENT,C,1688051886.5012085,216037414.55778807,1472014476.0340576,130
202402,J,WEALTH MANAGEMENT,C,872314465.8026139,269932257.408876,602382217.7606201,151
202303,J,WEALTH MANAGEMENT,D,1437624309.8046868,120421933.57955474,1317202373.5798073,184
202307,J,WEALTH MANAGEMENT,D,2405340036.979187,104890193.12359619,2300449841.3165283,150
202311,J,WEALTH MANAGEMENT,D,1479035090.4316711,232634710.52600098,1246400390.2401428,121
202403,J,WEALTH MANAGEMENT,D,680268278.918869,396845273.4561081,283423005.65270233,110
202301,J,WEALTH MANAGEMENT,Inactivos,6220336.5,0.0,6220336.5,1
202305,J,WEALTH MANAGEMENT,Inactivos,2587222.25,0.0,2587222.25,1
202309,J,WEALTH MANAGEMENT,Inactivos,24466.8203125,0.0,24466.8203125,1
202401,J,WEALTH MANAGEMENT,Inactivos,16763.0390625,0.0,16763.0390625,1
